Axie_ID,Axie_Class,Plant,Beast,Bug,Bird,Reptile,Aquatic,Breed_Count,Level,Current_Price_Usd
11905182,Bird,0,2,1,2,1,0,6,9,52.253
9751996,Bird,0,2,0,4,0,0,6,6,52.253
11800730,Bird,3,2,0,0,0,1,6,10,52.253
9178458,Bird,0,1,0,5,0,0,6,1,52.253
555829,Bird,0,0,0,6,0,0,6,4,52.253
6982330,Bird,0,0,0,6,0,0,6,1,52.253
11128015,Bird,0,1,0,5,0,0,6,1,52.253
9258894,Bird,0,1,0,5,0,0,6,3,52.253
11864406,Mech,0,1,1,0,2,2,4,5,52.253
11876373,Mech,0,3,0,0,2,1,4,5,52.253
11419064,Bird,0,0,0,6,0,0,6,1,52.253
11780795,Mech,0,2,0,0,1,3,4,1,52.253
9133033,Mech,0,3,0,2,1,0,4,1,52.253
10804042,Mech,0,4,0,2,0,0,4,1,52.253
6707512,Mech,0,3,3,0,0,0,4,1,52.253
6034207,Mech,0,5,0,1,0,0,4,9,52.253
11734884,Mech,0,1,0,0,1,4,4,2,52.253
11689483,Mech,0,1,0,0,5,0,4,7,52.253
11694540,Mech,0,3,3,0,0,0,4,4,52.253
11741983,Mech,0,2,3,0,1,0,4,6,52.253
11670215,Mech,2,0,3,0,1,0,4,1,52.253
5383381,Mech,0,6,0,0,0,0,4,1,52.253
11741125,Mech,1,1,3,0,1,0,4,4,52.253
10985418,Mech,0,3,0,2,0,1,4,18,52.253
11818751,Mech,3,2,0,0,0,1,4,9,52.253
3029903,Mech,0,6,0,0,0,0,4,9,52.253
11828467,Mech,0,0,0,0,6,0,4,1,52.253
11333044,Mech,0,2,1,2,1,0,4,1,52.253
2757395,Mech,0,6,0,0,0,0,4,1,52.253
11636032,Mech,0,2,2,0,2,0,4,6,52.253
11685469,Mech,1,0,2,0,2,1,4,9,52.253
11814813,Mech,1,1,1,0,3,0,4,1,52.253
11698441,Mech,1,1,2,0,2,0,4,1,52.253
11752490,Mech,1,1,2,0,2,0,4,10,52.253
11687572,Mech,1,0,2,1,1,1,4,1,52.253
11826711,Mech,2,1,1,0,1,1,4,18,52.253
10868081,Mech,0,3,1,1,1,0,4,1,52.253
11901014,Mech,3,1,1,0,0,1,4,16,52.253
10968616,Mech,0,3,1,1,0,1,4,1,52.253
11786977,Mech,0,3,0,2,1,0,4,1,52.253
11738094,Mech,0,1,4,0,1,0,4,9,52.253
11716939,Mech,0,4,0,1,1,0,4,1,52.253
11672464,Mech,2,0,3,0,1,0,4,15,52.253
11919612,Mech,0,0,0,6,0,0,4,7,52.253
11652768,Mech,1,1,3,0,1,0,4,6,52.253
9620185,Mech,0,3,1,1,0,1,4,8,52.253
11698553,Mech,1,0,0,0,5,0,4,1,52.253
11771113,Mech,0,1,3,0,1,1,4,10,52.253
11860356,Mech,0,1,1,0,1,3,4,18,52.253
11903053,Mech,0,5,1,0,0,0,4,9,52.253
11895235,Mech,1,1,1,0,2,1,4,7,52.253
11891756,Mech,2,1,2,1,0,0,4,9,52.253
11777383,Mech,0,2,0,1,1,2,4,10,52.253
11170588,Mech,0,4,0,2,0,0,4,5,52.253
11842972,Mech,0,0,2,0,4,0,4,18,52.253
11815156,Mech,2,3,1,0,0,0,4,10,52.253
11601667,Mech,6,0,0,0,0,0,4,1,52.253
11629146,Mech,1,0,0,0,5,0,4,9,52.253
11808432,Mech,4,1,1,0,0,0,4,15,52.253
11606939,Mech,0,0,2,0,3,1,4,1,52.253
11723722,Mech,1,1,2,0,2,0,4,13,52.253
11710863,Mech,0,1,1,2,2,0,4,8,52.253
10566813,Mech,0,3,1,0,0,2,4,1,52.253
11614720,Mech,1,0,3,0,2,0,5,1,52.253
11811490,Mech,2,3,0,0,0,1,5,10,52.253
11584152,Mech,1,0,0,0,5,0,5,10,52.253
11645770,Mech,1,0,2,0,2,1,5,9,52.253
11603618,Mech,0,5,0,1,0,0,5,2,52.253
11730734,Mech,0,1,0,0,2,3,5,1,52.253
11772754,Mech,3,0,0,0,2,1,5,1,52.253
5876803,Mech,0,6,0,0,0,0,5,1,52.253
11757046,Mech,0,1,0,0,3,2,5,1,52.253
11782644,Mech,1,3,0,0,1,1,5,2,52.253
11719387,Mech,0,0,0,1,4,1,5,11,52.253
7746880,Mech,0,5,0,1,0,0,5,4,52.253
11315066,Mech,0,2,1,1,1,1,5,3,52.253
11818866,Mech,1,2,1,0,2,0,5,14,52.253
11905331,Mech,0,5,0,0,1,0,5,1,52.253
11770135,Mech,0,3,0,0,1,2,5,9,52.253
11624210,Mech,1,0,3,0,2,0,5,11,52.253
11706724,Mech,0,0,1,0,1,4,5,17,52.253
9397991,Mech,0,5,0,1,0,0,5,1,52.253
8576161,Mech,1,3,0,1,0,1,5,9,52.253
11746302,Mech,0,1,1,0,4,0,5,10,52.253
9683793,Mech,0,4,0,2,0,0,5,1,52.253
11833597,Mech,0,1,0,0,1,4,5,7,52.253
11606872,Mech,1,0,2,0,3,0,5,1,52.253
11604759,Mech,1,0,2,0,3,0,5,7,52.253
11729229,Mech,0,1,0,0,1,4,5,6,52.253
11689569,Mech,0,1,2,3,0,0,5,8,52.253
11775318,Mech,0,1,0,0,1,4,5,1,52.253
11835570,Mech,3,2,0,0,0,1,5,2,52.253
11700048,Mech,0,3,2,0,1,0,5,9,52.253
11600518,Mech,0,0,4,1,1,0,5,10,52.253
11614755,Mech,0,2,3,0,1,0,5,4,52.253
10723808,Mech,0,2,1,2,1,0,5,1,52.253
11812489,Mech,1,0,3,0,0,2,5,2,52.253
11817698,Mech,2,3,0,0,0,1,5,9,52.253
2268018,Mech,0,6,0,0,0,0,5,1,52.253
10089278,Mech,1,4,0,1,0,0,5,5,52.253
2215973,Mech,0,6,0,0,0,0,5,3,52.253
11930662,Mech,0,2,2,0,2,0,5,9,52.253
11011122,Mech,0,3,0,2,0,1,5,9,52.253
11708408,Mech,0,0,0,0,5,1,5,9,52.253
9857571,Mech,0,3,1,1,1,0,5,6,52.253
8056800,Mech,0,6,0,0,0,0,5,1,52.253
10050253,Mech,0,4,0,1,1,0,5,8,52.253
11573067,Mech,1,0,3,0,2,0,5,1,52.253
11835558,Mech,2,1,0,0,0,3,5,9,52.253
10936582,Mech,0,2,1,1,1,1,5,1,52.253
11661379,Mech,0,0,3,0,3,0,5,1,52.253
11732843,Dusk,5,0,1,0,0,0,5,9,52.253
11614528,Dusk,3,0,0,0,3,0,5,9,52.253
6496942,Dusk,0,0,3,0,1,2,5,1,52.253
11728473,Dusk,0,0,3,1,0,2,5,1,52.253
10650142,Dusk,0,0,0,2,3,1,5,4,52.253
6373495,Dusk,0,0,3,1,1,1,5,1,52.253
11883331,Dusk,0,0,0,0,0,6,5,1,52.253
8466248,Dusk,0,0,4,0,2,0,5,2,52.253
11497077,Dusk,0,0,0,0,6,0,5,1,52.253
11900615,Dusk,0,0,0,0,6,0,5,13,52.253
11589239,Dusk,1,5,0,0,0,0,5,1,52.253
6533729,Dusk,0,0,3,1,1,1,5,2,52.253
11435925,Dusk,0,0,0,0,6,0,5,17,52.253
9337848,Dusk,1,0,0,1,2,2,5,10,52.253
3620422,Dusk,1,0,4,0,0,1,5,2,52.253
11745621,Mech,0,1,1,0,4,0,4,4,52.253
5711173,Dusk,0,0,2,0,2,2,5,1,52.253
1478479,Dusk,5,0,1,0,0,0,5,6,52.253
11714988,Dusk,0,1,2,2,0,1,5,1,52.253
5532158,Dusk,0,0,3,1,1,1,5,1,52.253
7794796,Dusk,0,0,2,0,3,1,5,5,52.253
11217530,Dusk,4,1,1,0,0,0,5,6,52.253
8862979,Dusk,0,6,0,0,0,0,5,3,52.253
8002747,Dusk,1,0,3,0,1,1,5,5,52.253
9858346,Mech,0,1,3,1,0,1,5,1,52.253
11660829,Mech,0,2,1,0,2,1,5,1,52.253
8009005,Dusk,0,0,1,0,3,2,5,7,52.253
7226304,Dusk,0,0,4,2,0,0,5,2,52.253
11958571,Dusk,1,0,2,0,2,1,5,1,52.253
8550015,Dusk,0,0,2,1,2,1,5,8,52.253
11758156,Dusk,0,3,0,0,1,2,5,13,52.253
11503184,Dusk,5,0,0,0,1,0,5,1,52.253
11565050,Dusk,0,0,0,0,6,0,5,6,52.253
9446665,Dusk,0,0,3,0,1,2,5,7,52.253
9161115,Dusk,0,0,3,1,1,1,5,3,52.253
11948535,Dusk,0,1,1,0,1,3,5,1,52.253
4408578,Dusk,0,1,2,1,2,0,5,1,52.253
11677183,Dusk,2,1,2,1,0,0,5,1,52.253
8743437,Dusk,0,1,1,0,0,4,5,1,52.253
11669765,Dusk,0,1,0,0,2,3,5,1,52.253
11743200,Dusk,1,3,1,0,0,1,5,1,52.253
11795579,Dusk,2,1,0,0,3,0,5,9,52.253
4918777,Dusk,0,0,3,0,2,1,5,1,52.253
11737552,Dusk,0,0,3,1,0,2,5,11,52.253
11832914,Mech,2,2,1,0,1,0,5,5,52.253
11629083,Mech,2,0,2,0,2,0,5,8,52.253
11917147,Mech,0,5,0,0,1,0,5,8,52.253
11744870,Mech,0,1,1,2,1,1,4,10,52.253
11894640,Mech,0,0,0,0,5,1,4,14,52.253
11659282,Mech,1,0,1,0,3,1,4,8,52.253
11651492,Mech,0,1,3,0,2,0,4,9,52.253
11850743,Mech,0,3,1,0,1,1,4,9,52.253
10496645,Mech,0,4,1,0,0,1,4,1,52.253
9622024,Mech,0,4,0,1,1,0,4,7,52.253
10924582,Mech,0,3,0,3,0,0,4,1,52.253
10582957,Mech,0,4,0,2,0,0,4,9,52.253
10176624,Mech,0,4,0,2,0,0,4,12,52.253
11860175,Mech,0,0,0,6,0,0,4,8,52.253
11778916,Mech,0,1,0,0,1,4,4,1,52.253
11728674,Mech,0,1,2,0,3,0,4,5,52.253
11778023,Mech,0,1,5,0,0,0,4,8,52.253
11696097,Mech,1,1,3,0,1,0,4,10,52.253
10080612,Mech,0,4,0,1,0,1,4,4,52.253
11004261,Mech,0,3,1,2,0,0,4,10,52.253
11774931,Mech,3,0,1,1,0,1,4,9,52.253
11907971,Mech,0,0,2,0,0,4,4,11,52.253
11935812,Mech,0,5,0,1,0,0,4,14,52.253
11894642,Mech,0,0,0,0,5,1,4,11,52.253
10976157,Mech,0,4,0,1,0,1,4,15,52.253
11825752,Mech,1,2,2,0,1,0,4,11,52.253
11649739,Mech,1,0,3,0,1,1,4,1,52.253
11697534,Mech,0,5,0,1,0,0,4,1,52.253
11889095,Mech,0,3,3,0,0,0,4,3,52.253
11864573,Mech,1,1,1,0,3,0,4,10,52.253
9072017,Dusk,1,0,0,1,3,1,6,1,52.253
8714472,Dusk,1,0,2,1,1,1,6,5,52.253
8551388,Dusk,0,0,1,0,3,2,6,7,52.253
8940834,Dusk,0,4,0,0,0,2,6,1,52.253
7710215,Dusk,0,0,5,0,1,0,6,1,52.253
798923,Dusk,0,0,0,0,0,6,6,1,52.253
11661773,Dusk,0,2,1,0,2,1,6,10,52.253
9312604,Dusk,1,1,0,1,2,1,6,7,52.253
11837599,Dusk,1,1,2,0,0,2,6,6,52.253
48629,Dusk,3,1,0,0,0,2,6,5,52.253
7639223,Dusk,1,0,2,0,3,0,6,3,52.253
11701318,Dusk,1,0,2,2,0,1,6,12,52.253
11276081,Dusk,2,2,2,0,0,0,6,9,52.253
5435346,Dusk,3,0,3,0,0,0,6,7,52.253
7955985,Dusk,0,0,4,0,0,2,6,1,52.253
7382792,Dusk,2,1,2,0,1,0,6,1,52.253
9562094,Dusk,0,0,3,0,1,2,6,1,52.253
4811604,Dusk,0,0,5,0,1,0,6,10,52.253
11619899,Dusk,0,0,1,3,1,1,6,7,52.253
11619129,Dusk,0,0,2,2,1,1,6,2,52.253
11699242,Mech,1,2,2,0,1,0,4,7,52.253
11655688,Dusk,0,0,3,0,1,2,5,1,52.253
11816045,Mech,0,0,3,0,2,1,4,8,52.253
10198205,Mech,0,6,0,0,0,0,4,1,52.253
9845778,Mech,0,2,1,1,2,0,4,6,52.253
3961584,Mech,0,6,0,0,0,0,4,4,52.253
11761012,Mech,1,1,3,0,1,0,4,9,52.253
11782486,Mech,1,1,2,0,1,1,4,1,52.253
11811033,Mech,2,2,1,0,0,1,4,10,52.253
11254359,Mech,0,3,1,0,2,0,4,1,52.253
8888731,Mech,1,3,1,0,0,1,4,1,52.253
5604407,Mech,0,4,0,2,0,0,4,1,52.253
5891160,Mech,0,4,0,2,0,0,4,1,52.253
11605079,Mech,2,1,1,0,2,0,4,1,52.253
11593949,Mech,0,0,0,0,6,0,4,1,52.253
10916317,Mech,0,4,0,1,0,1,4,7,52.253
11658618,Mech,0,2,2,0,1,1,4,3,52.253
11000242,Mech,0,3,1,1,0,1,4,5,52.253
11745616,Mech,2,1,1,0,2,0,4,14,52.253
11806181,Mech,1,2,1,2,0,0,4,9,52.253
11895062,Mech,2,0,2,0,0,2,4,14,52.253
11699200,Mech,0,0,2,0,4,0,4,3,52.253
11955851,Mech,1,3,0,0,0,2,4,1,52.253
11942800,Mech,2,1,1,0,2,0,4,12,52.253
11865235,Mech,0,1,2,0,2,1,4,16,52.253
10180814,Mech,0,4,1,0,0,1,4,6,52.253
11680136,Mech,0,1,2,3,0,0,4,10,52.253
11862154,Mech,0,1,2,0,1,2,4,12,52.253
11871591,Mech,1,1,2,1,1,0,4,5,52.253
11825854,Mech,1,2,2,0,1,0,4,5,52.253
10991422,Mech,0,4,0,1,0,1,4,9,52.253
11437486,Mech,1,4,1,0,0,0,4,1,52.253
11778679,Mech,0,2,1,1,2,0,4,1,52.253
11710210,Mech,0,2,1,0,3,0,4,7,52.253
11686736,Mech,0,1,4,0,1,0,4,1,52.253
11602053,Mech,0,0,2,0,4,0,4,1,52.253
3388107,Mech,0,6,0,0,0,0,4,1,52.253
11724866,Mech,1,0,0,0,5,0,4,1,52.253
11680262,Mech,0,2,2,0,2,0,4,6,52.253
11618672,Mech,0,0,1,0,4,1,4,6,52.253
11805859,Mech,2,3,0,0,0,1,4,9,52.253
11760449,Mech,0,1,1,0,2,2,4,6,52.253
11680307,Mech,2,1,1,0,2,0,4,2,52.253
11687797,Mech,1,1,3,0,1,0,4,4,52.253
11802045,Mech,0,1,0,0,4,1,4,9,52.253
11810722,Mech,2,2,0,0,0,2,4,7,52.253
9620410,Mech,0,3,1,0,0,2,4,9,52.253
11901015,Mech,1,3,1,1,0,0,4,6,52.253
11883105,Mech,0,4,1,0,1,0,4,10,52.253
11925853,Mech,4,0,0,1,1,0,4,6,52.253
4330148,Plant,5,0,1,0,0,0,4,1,52.253
167171,Dusk,4,1,0,0,1,0,4,3,52.253
9120306,Plant,6,0,0,0,0,0,4,1,52.253
11933627,Plant,0,0,0,0,6,0,5,8,52.253
11837673,Plant,3,0,0,1,0,2,5,10,52.253
118887,Plant,3,2,0,0,0,1,5,2,52.253
10123023,Plant,6,0,0,0,0,0,5,1,52.253
11599905,Plant,5,0,1,0,0,0,5,1,52.253
11562812,Plant,1,5,0,0,0,0,5,5,52.253
11755317,Plant,1,4,1,0,0,0,5,1,52.253
11789589,Plant,3,2,0,0,0,1,5,9,52.253
9138691,Plant,5,1,0,0,0,0,5,1,52.253
11532401,Dawn,0,0,1,0,5,0,5,1,52.253
11778144,Dawn,1,0,2,0,3,0,5,13,52.253
11488291,Dawn,0,1,0,0,5,0,5,6,52.253
11638562,Dawn,0,4,0,2,0,0,5,11,52.253
11696279,Dawn,0,0,0,0,6,0,5,1,52.253
11530653,Dawn,0,0,0,0,6,0,5,1,52.253
11488266,Dawn,0,0,0,6,0,0,5,1,52.253
11686474,Dawn,3,1,2,0,0,0,5,9,52.253
678388,Dawn,0,0,0,6,0,0,5,1,52.253
11636003,Dawn,0,5,1,0,0,0,5,4,52.253
11833384,Dawn,0,0,5,0,0,1,5,2,52.253
11702399,Dawn,0,2,3,0,1,0,5,1,52.253
11354173,Dawn,0,0,0,5,0,1,5,1,52.253
11474634,Dawn,0,0,0,0,6,0,5,1,52.253
11690626,Dawn,0,0,2,3,1,0,5,7,52.253
11261067,Dawn,0,0,0,6,0,0,5,1,52.253
11785326,Dawn,0,1,2,0,3,0,5,11,52.253
11665269,Dawn,0,4,0,2,0,0,5,9,52.253
11566355,Plant,5,1,0,0,0,0,5,9,52.253
11767412,Dawn,0,2,1,0,2,1,5,7,52.253
832066,Plant,6,0,0,0,0,0,5,1,52.253
11765018,Plant,0,1,2,1,0,2,5,13,52.253
11745474,Plant,4,0,0,0,2,0,5,1,52.253
11857783,Plant,3,1,2,0,0,0,5,1,52.253
11896660,Plant,5,1,0,0,0,0,5,1,52.253
5599907,Plant,6,0,0,0,0,0,5,1,52.253
11730626,Plant,0,0,3,1,0,2,5,5,52.253
11608609,Plant,0,4,1,1,0,0,5,1,52.253
11766811,Plant,1,2,0,3,0,0,5,6,52.253
3959315,Plant,6,0,0,0,0,0,5,1,52.253
5253425,Plant,4,0,1,0,1,0,5,1,52.253
9079457,Plant,6,0,0,0,0,0,5,3,52.253
11599851,Plant,2,0,0,1,3,0,5,10,52.253
11568892,Plant,0,0,0,0,0,6,5,6,52.253
3290033,Plant,6,0,0,0,0,0,5,1,52.253
10908799,Plant,5,0,1,0,0,0,5,1,52.253
8269698,Plant,6,0,0,0,0,0,5,1,52.253
8506400,Plant,5,0,0,0,0,1,5,1,52.253
3902521,Plant,5,0,1,0,0,0,5,4,52.253
9127586,Plant,2,0,1,0,3,0,5,1,52.253
11806767,Plant,0,4,2,0,0,0,5,1,52.253
11831508,Plant,2,0,2,0,1,1,5,10,52.253
11871480,Plant,6,0,0,0,0,0,5,1,52.253
11604157,Plant,4,0,1,1,0,0,5,9,52.253
1201878,Plant,6,0,0,0,0,0,5,1,52.253
2464054,Plant,6,0,0,0,0,0,5,1,52.253
2796727,Plant,6,0,0,0,0,0,5,1,52.253
253440,Plant,6,0,0,0,0,0,5,5,52.253
11573519,Plant,4,2,0,0,0,0,5,1,52.253
2816334,Plant,6,0,0,0,0,0,5,1,52.253
9148226,Plant,5,0,1,0,0,0,5,1,52.253
11589400,Dawn,0,0,2,4,0,0,5,1,52.253
11755671,Dawn,1,1,2,0,1,1,5,4,52.253
11602010,Plant,1,0,0,0,5,0,5,13,52.253
11729357,Plant,2,0,0,0,4,0,5,14,52.253
8691612,Plant,3,1,2,0,0,0,5,1,52.253
11536114,Plant,6,0,0,0,0,0,5,1,52.253
11548831,Plant,0,3,1,0,2,0,5,1,52.253
9250688,Plant,0,0,4,0,1,1,5,1,52.253
3776862,Plant,5,1,0,0,0,0,5,4,52.253
11797721,Plant,3,3,0,0,0,0,5,8,52.253
1895292,Plant,5,0,1,0,0,0,5,2,52.253
1350924,Plant,6,0,0,0,0,0,5,8,52.253
6798429,Plant,1,1,4,0,0,0,5,5,52.253
11394370,Plant,3,0,1,0,2,0,5,8,52.253
963792,Plant,6,0,0,0,0,0,5,8,52.253
11806092,Plant,2,0,1,1,0,2,5,10,52.253
4735909,Plant,5,0,1,0,0,0,5,1,52.253
11567129,Plant,1,5,0,0,0,0,5,11,52.253
8314209,Plant,5,0,0,1,0,0,5,5,52.253
3379157,Plant,5,0,1,0,0,0,5,13,52.253
1982594,Plant,6,0,0,0,0,0,5,1,52.253
7230245,Plant,5,1,0,0,0,0,5,9,52.253
11850494,Plant,2,1,0,0,3,0,5,1,52.253
11816933,Plant,4,1,0,0,1,0,5,3,52.253
11825341,Plant,3,0,2,0,0,1,5,9,52.253
11778572,Plant,2,1,1,0,0,2,5,1,52.253
11719775,Plant,4,0,2,0,0,0,5,9,52.253
7144387,Plant,5,0,1,0,0,0,5,1,52.253
5820673,Plant,5,0,1,0,0,0,5,1,52.253
11838273,Plant,3,3,0,0,0,0,5,9,52.253
11785183,Dawn,0,4,0,2,0,0,5,10,52.253
9058800,Plant,5,1,0,0,0,0,5,6,52.253
11843173,Plant,1,1,1,0,3,0,5,9,52.253
11772250,Dawn,0,2,1,0,2,1,5,8,52.253
11665828,Dawn,2,0,3,0,1,0,5,1,52.253
11774466,Dawn,0,1,1,0,1,3,5,7,52.253
11519208,Dawn,0,1,0,0,4,1,5,1,52.253
11860798,Dawn,2,0,3,0,1,0,5,1,52.253
11614661,Dawn,0,5,0,0,1,0,5,5,52.253
11803720,Dawn,0,1,1,0,1,3,5,7,52.253
11761288,Dawn,0,3,0,0,2,1,5,17,52.253
11561209,Dawn,0,0,2,3,1,0,5,10,52.253
11785323,Dawn,1,2,1,0,2,0,5,10,52.253
11773413,Dawn,0,1,1,0,2,2,5,15,52.253
964624,Dawn,0,0,0,6,0,0,5,1,52.253
11609710,Dawn,0,1,0,0,0,5,5,1,52.253
11733503,Dawn,1,1,4,0,0,0,5,1,52.253
11496756,Dawn,0,0,0,2,4,0,5,1,52.253
11750564,Dawn,0,1,1,1,2,1,5,1,52.253
11665178,Dawn,3,0,3,0,0,0,5,1,52.253
11811901,Dawn,1,1,3,0,1,0,5,10,52.253
11744614,Dawn,1,1,3,0,1,0,5,1,52.253
11532717,Dawn,0,0,1,0,5,0,5,1,52.253
11706458,Dawn,0,2,0,0,1,3,5,10,52.253
11519559,Dawn,2,1,0,0,3,0,5,2,52.253
11808931,Dawn,1,0,2,1,0,2,5,1,52.253
11612676,Dawn,0,0,0,6,0,0,5,7,52.253
11544720,Dawn,1,0,0,0,5,0,5,1,52.253
10574080,Plant,5,0,1,0,0,0,5,10,52.253
11719771,Plant,4,0,2,0,0,0,5,9,52.253
11555630,Plant,2,4,0,0,0,0,5,1,52.253
11746886,Plant,3,0,2,0,0,1,5,10,52.253
10728766,Plant,6,0,0,0,0,0,5,7,52.253
11727339,Plant,0,0,0,0,0,6,5,10,52.253
452480,Bird,1,1,0,4,0,0,4,1,52.253
11622209,Bird,0,1,1,4,0,0,4,9,52.253
11660288,Bird,0,0,2,4,0,0,4,9,52.253
2809085,Bird,0,0,0,6,0,0,4,1,52.253
9971871,Bird,0,0,0,6,0,0,4,1,52.253
11747425,Bird,0,3,1,1,1,0,4,4,52.253
8783702,Bird,0,1,0,5,0,0,4,1,52.253
11902057,Bird,2,1,1,1,0,1,4,5,52.253
11200232,Bird,0,0,0,5,0,1,4,9,52.253
3105282,Bird,0,0,1,5,0,0,4,2,52.253
369833,Bird,0,0,0,6,0,0,4,3,52.253
315975,Bird,0,0,0,6,0,0,4,1,52.253
11612519,Bird,1,0,2,2,1,0,4,9,52.253
11655756,Bird,0,0,0,6,0,0,4,14,52.253
4938648,Bird,0,0,0,6,0,0,4,3,52.253
4351699,Bird,0,1,0,5,0,0,4,1,52.253
1890042,Bird,0,0,0,6,0,0,4,2,52.253
11501151,Bird,1,0,1,3,1,0,4,10,52.253
11934374,Bird,0,0,0,5,1,0,4,16,52.253
2056246,Bird,0,1,0,5,0,0,4,7,52.253
153392,Bird,0,0,0,6,0,0,4,1,52.253
468630,Bird,0,0,0,6,0,0,4,12,52.253
11880797,Bird,0,0,3,3,0,0,4,9,52.253
147027,Bird,1,4,0,0,0,1,4,2,52.253
11320103,Bird,0,0,0,5,0,1,4,4,52.253
7620270,Bird,0,0,0,6,0,0,4,2,52.253
11625497,Bird,0,0,0,6,0,0,4,1,52.253
208795,Bird,0,0,0,6,0,0,4,1,52.253
5174494,Bird,0,0,1,5,0,0,4,1,52.253
830291,Bird,0,0,0,6,0,0,4,1,52.253
3568723,Bird,0,0,0,6,0,0,4,3,52.253
5963985,Bird,0,0,0,6,0,0,4,1,52.253
550823,Bird,0,0,0,6,0,0,4,1,52.253
8287974,Bird,0,0,1,5,0,0,4,1,52.253
11617899,Bird,0,0,1,3,2,0,4,1,52.253
11921027,Bird,0,1,1,1,0,3,4,1,52.253
11903734,Bird,0,0,1,0,1,4,4,1,52.253
8566374,Bird,0,1,0,4,1,0,4,1,52.253
11667406,Bird,1,0,0,5,0,0,4,6,52.253
11808558,Bird,0,3,1,1,1,0,4,4,52.253
11761699,Bird,2,0,0,2,0,2,4,7,52.253
11641834,Bird,1,1,2,1,0,1,4,1,52.253
11823404,Bird,4,1,0,0,0,1,4,18,52.253
9346608,Bird,0,0,0,6,0,0,4,5,52.253
11833439,Bird,3,1,0,0,0,2,4,12,52.253
1533735,Bird,0,0,0,6,0,0,4,1,52.253
6801722,Bird,0,0,0,6,0,0,4,5,52.253
11341176,Bird,0,0,0,6,0,0,4,12,52.253
255692,Bird,0,0,0,6,0,0,4,1,52.253
412304,Bird,0,0,0,6,0,0,4,9,52.253
2813469,Bird,0,0,0,6,0,0,4,7,52.253
1472786,Bird,0,0,0,6,0,0,4,1,52.253
9938949,Bird,0,1,0,5,0,0,4,1,52.253
9217946,Bird,0,1,0,5,0,0,4,1,52.253
7455656,Bird,0,0,0,6,0,0,4,1,52.253
5691522,Bird,0,0,0,6,0,0,4,1,52.253
11871898,Bird,0,0,0,6,0,0,4,5,52.253
453903,Bird,0,0,0,6,0,0,4,1,52.253
218086,Bird,0,0,0,6,0,0,4,1,52.253
11830881,Bird,0,2,2,1,0,1,4,1,52.253
10428425,Bird,0,0,0,6,0,0,4,1,52.253
11903248,Bird,2,0,1,1,1,1,4,1,52.253
11671086,Dawn,1,2,3,0,0,0,6,1,52.253
11623527,Dawn,0,0,1,4,1,0,6,13,52.253
8902995,Plant,6,0,0,0,0,0,5,1,52.253
2236067,Plant,6,0,0,0,0,0,5,1,52.253
11868127,Plant,1,2,0,0,3,0,5,4,52.253
11751781,Plant,2,0,2,0,2,0,5,4,52.253
11800705,Plant,1,0,0,0,5,0,5,9,52.253
8025033,Plant,6,0,0,0,0,0,5,9,52.253
11728810,Plant,4,0,1,0,1,0,5,6,52.253
7557667,Plant,6,0,0,0,0,0,5,1,52.253
7393714,Plant,5,1,0,0,0,0,5,1,52.253
11813008,Plant,3,0,2,0,1,0,5,9,52.253
11842215,Plant,3,0,2,1,0,0,5,7,52.253
11713098,Plant,1,0,0,0,5,0,5,15,52.253
758244,Plant,6,0,0,0,0,0,5,1,52.253
1160628,Plant,5,0,1,0,0,0,5,1,52.253
11537092,Plant,3,3,0,0,0,0,5,1,52.253
7637327,Plant,5,0,0,0,0,1,5,1,52.253
166093,Plant,6,0,0,0,0,0,5,2,52.253
3972924,Plant,6,0,0,0,0,0,5,6,52.253
10795820,Plant,4,1,1,0,0,0,5,1,52.253
5590286,Plant,6,0,0,0,0,0,5,1,52.253
11512886,Plant,6,0,0,0,0,0,5,10,52.253
11836348,Plant,3,1,2,0,0,0,5,19,52.253
11928250,Plant,0,0,0,0,2,4,5,12,52.253
10932433,Plant,3,2,1,0,0,0,5,7,52.253
11734245,Plant,0,0,0,6,0,0,5,17,52.253
11613564,Dawn,1,0,0,4,0,1,6,2,52.253
11816336,Dawn,3,1,1,1,0,0,6,18,52.253
11620838,Dawn,0,1,2,2,1,0,6,1,52.253
11509148,Dawn,0,0,0,0,6,0,6,1,52.253
11598062,Bird,0,0,0,5,0,1,4,1,52.253
9695344,Bird,0,0,0,6,0,0,4,1,52.253
10464203,Bird,0,0,0,6,0,0,4,1,52.253
5617138,Bird,0,0,0,6,0,0,4,1,52.253
11883491,Bird,0,1,2,2,0,1,4,1,52.253
8487972,Bird,0,0,0,6,0,0,4,1,52.253
8697967,Bird,0,0,0,6,0,0,4,1,52.253
7559995,Bird,0,1,0,5,0,0,4,1,52.253
8431347,Bird,0,1,0,5,0,0,4,1,52.253
8981921,Bird,0,1,0,5,0,0,4,1,52.253
4013311,Bird,0,0,0,6,0,0,4,4,52.253
11591657,Bird,0,0,1,4,1,0,4,7,52.253
8392231,Bird,0,0,0,6,0,0,4,1,52.253
11799141,Plant,3,0,2,0,0,1,5,10,52.253
1416070,Bird,0,0,0,6,0,0,4,1,52.253
325167,Bird,0,0,0,6,0,0,4,1,52.253
4687110,Bird,0,0,0,6,0,0,4,2,52.253
11896579,Bird,0,0,2,2,1,1,4,9,52.253
9057955,Bird,0,1,0,4,1,0,4,1,52.253
